# P90_CSV_VERSION=1.0
EndOfPeriodUTC (dd/mm/yyyy HH:mm),SolarAzimuth (degrees),SolarZenith (degrees),AmbientTemp (celsius),DHI (W/m2),GHI (W/m2),DNI (W/m2),WS (m/s),Tilt (degrees)
24/11/1990 12:00,0.0,0.0,16.950006103515648,0.0,0.0,0.0,1.5199999809265137,0.0
24/11/1990 13:00,0.0,0.0,16.580010986328148,0.0,0.0,0.0,2.690000057220459,0.0
24/11/1990 14:00,0.0,0.0,16.330010986328148,0.0,0.0,0.0,3.240000009536743,0.0
24/11/1990 15:00,0.0,0.0,16.050012207031273,0.0,0.0,0.0,2.9700000286102295,0.0
24/11/1990 16:00,0.0,0.0,16.040002441406273,0.0,0.0,0.0,3.240000009536743,0.0
24/11/1990 17:00,0.0,0.0,16.059991455078148,0.0,0.0,0.0,3.0299999713897705,0.0
24/11/1990 18:00,0.0,0.0,15.820001220703148,0.0,0.0,0.0,2.4100000858306885,0.0
24/11/1990 19:00,0.0,0.0,15.730004882812523,53.900001525878906,53.900001525878906,0.0,2.069999933242798,0.0
24/11/1990 20:00,0.0,0.0,16.600000000000023,108.0999984741211,277.8500061035156,664.77001953125,2.4100000858306885,0.0
24/11/1990 21:00,0.0,0.0,17.110009765625023,114.5999984741211,523.0499877929688,899.719970703125,2.4100000858306885,0.0
24/11/1990 22:00,0.0,0.0,18.679986572265648,126.4000015258789,728.2000122070312,947.760009765625,3.5899999141693115,0.0
24/11/1990 23:00,0.0,0.0,19.640008544921898,179.14999389648438,842.0,843.3099975585938,3.0299999713897705,0.0
25/11/1990 00:00,0.0,0.0,20.920007324218773,327.3999938964844,708.2000122070312,424.4100036621094,3.6600000858306885,0.0
25/11/1990 01:00,0.0,0.0,21.170007324218773,353.1499938964844,703.1500244140625,364.42999267578125,4.070000171661377,0.0
25/11/1990 02:00,0.0,0.0,20.920007324218773,237.1999969482422,898.2000122070312,680.3599853515625,4.96999979019165,0.0
25/11/1990 03:00,0.0,0.0,20.730004882812523,235.14999389648438,771.4500122070312,576.719970703125,5.170000076293945,0.0
25/11/1990 04:00,0.0,0.0,20.800012207031273,163.8000030517578,667.0999755859375,600.3499755859375,5.099999904632568,0.0
25/11/1990 05:00,0.0,0.0,20.670007324218773,137.9499969482422,478.6499938964844,484.5799865722656,5.449999809265137,0.0
25/11/1990 06:00,0.0,0.0,19.760003662109398,101.30000305175781,343.75,454.5799865722656,5.170000076293945,0.0
25/11/1990 07:00,0.0,0.0,19.360009765625023,63.75,168.10000610351562,306.2900085449219,5.309999942779541,0.0
25/11/1990 08:00,0.0,0.0,18.779992675781273,13.350000381469727,25.200000762939453,85.70999908447266,6.139999866485596,0.0
25/11/1990 09:00,0.0,0.0,18.909997558593773,0.0,0.0,0.0,6.690000057220459,0.0
25/11/1990 10:00,0.0,0.0,18.350000000000023,0.0,0.0,0.0,7.380000114440918,0.0
25/11/1990 11:00,0.0,0.0,17.939996337890648,0.0,0.0,0.0,7.03000020980835,0.0
25/11/1990 12:00,0.0,0.0,17.510003662109398,0.0,0.0,0.0,6.690000057220459,0.0
25/11/1990 13:00,0.0,0.0,17.409997558593773,0.0,0.0,0.0,6.550000190734863,0.0
25/11/1990 14:00,0.0,0.0,17.209985351562523,0.0,0.0,0.0,6.409999847412109,0.0
25/11/1990 15:00,0.0,0.0,16.709985351562523,0.0,0.0,0.0,6.340000152587891,0.0
25/11/1990 16:00,0.0,0.0,16.589990234375023,0.0,0.0,0.0,6.070000171661377,0.0
25/11/1990 17:00,0.0,0.0,16.360009765625023,0.0,0.0,0.0,5.929999828338623,0.0
25/11/1990 18:00,0.0,0.0,16.200006103515648,0.0,0.0,0.0,5.929999828338623,0.0
25/11/1990 19:00,0.0,0.0,16.159997558593773,47.0,47.0,0.0,6.409999847412109,0.0
25/11/1990 20:00,0.0,0.0,17.050012207031273,83.5,274.6000061035156,746.3300170898438,7.099999904632568,0.0
25/11/1990 21:00,0.0,0.0,17.080010986328148,127.6500015258789,478.5,772.0,7.71999979019165,0.0
25/11/1990 22:00,0.0,0.0,18.679986572265648,138.9499969482422,665.8499755859375,829.2999877929688,7.929999828338623,0.0
25/11/1990 23:00,0.0,0.0,19.270013427734398,216.4499969482422,654.7999877929688,557.4299926757812,8.40999984741211,0.0
26/11/1990 00:00,0.0,0.0,19.570001220703148,223.5500030517578,761.2000122070312,598.9600219726562,8.140000343322754,0.0
26/11/1990 01:00,0.0,0.0,20.050012207031273,216.8000030517578,731.25,535.3400268554688,7.929999828338623,0.0
26/11/1990 02:00,0.0,0.0,20.230004882812523,231.64999389648438,732.9500122070312,515.530029296875,7.590000152587891,0.0
26/11/1990 03:00,0.0,0.0,20.409997558593773,184.5500030517578,785.75,645.7000122070312,7.380000114440918,0.0
26/11/1990 04:00,0.0,0.0,20.520013427734398,149.5500030517578,599.0,535.1300048828125,7.590000152587891,0.0
26/11/1990 05:00,0.0,0.0,20.420007324218773,146.60000610351562,430.95001220703125,403.32000732421875,7.309999942779541,0.0
26/11/1990 06:00,0.0,0.0,19.890008544921898,119.0999984741211,265.1499938964844,272.6600036621094,6.96999979019165,0.0
26/11/1990 07:00,0.0,0.0,19.700006103515648,67.25,125.6500015258789,170.10000610351562,6.619999885559082,0.0
26/11/1990 08:00,0.0,0.0,19.320001220703148,12.899999618530273,23.600000381469727,75.79000091552734,5.860000133514404,0.0
26/11/1990 09:00,0.0,0.0,19.309991455078148,0.0,0.0,0.0,4.900000095367432,0.0
26/11/1990 10:00,0.0,0.0,18.670007324218773,0.0,0.0,0.0,3.450000047683716,0.0
26/11/1990 11:00,0.0,0.0,18.320001220703148,0.0,0.0,0.0,2.3399999141693115,0.0
26/11/1990 12:00,0.0,0.0,18.040002441406273,0.0,0.0,0.0,2.140000104904175,0.0
26/11/1990 13:00,0.0,0.0,17.929986572265648,0.0,0.0,0.0,2.2100000381469727,0.0
26/11/1990 14:00,0.0,0.0,17.879998779296898,0.0,0.0,0.0,2.069999933242798,0.0
26/11/1990 15:00,0.0,0.0,17.610009765625023,0.0,0.0,0.0,1.1699999570846558,0.0
26/11/1990 16:00,0.0,0.0,17.570001220703148,0.0,0.0,0.0,0.8299999833106995,0.0
26/11/1990 17:00,0.0,0.0,17.309991455078148,0.0,0.0,0.0,0.7599999904632568,0.0
26/11/1990 18:00,0.0,0.0,17.300012207031273,0.0,0.0,0.0,0.47999998927116394,0.0
26/11/1990 19:00,0.0,0.0,17.309991455078148,50.54999923706055,50.54999923706055,0.0,1.2400000095367432,0.0
26/11/1990 20:00,0.0,0.0,17.670007324218773,127.6500015258789,175.9499969482422,188.19000244140625,1.2400000095367432,0.0
26/11/1990 21:00,0.0,0.0,17.740014648437523,205.5500030517578,361.8500061035156,343.6099853515625,0.6200000047683716,0.0
26/11/1990 22:00,0.0,0.0,19.029992675781273,292.3500061035156,490.95001220703125,312.42999267578125,0.6899999976158142,0.0
26/11/1990 23:00,0.0,0.0,19.610009765625023,288.95001220703125,590.6500244140625,383.510009765625,1.309999942779541,0.0
27/11/1990 00:00,0.0,0.0,20.420007324218773,356.5,675.9500122070312,355.75,2.8299999237060547,0.0
27/11/1990 01:00,0.0,0.0,20.749993896484398,320.1000061035156,866.5999755859375,568.3699951171875,4.210000038146973,0.0
27/11/1990 02:00,0.0,0.0,20.920007324218773,220.0500030517578,863.5499877929688,661.219970703125,5.239999771118164,0.0
27/11/1990 03:00,0.0,0.0,21.010003662109398,174.39999389648438,757.0999755859375,625.0599975585938,6.210000038146973,0.0
27/11/1990 04:00,0.0,0.0,20.209985351562523,164.5,613.1500244140625,533.2100219726562,6.900000095367432,0.0
27/11/1990 05:00,0.0,0.0,20.490014648437523,112.94999694824219,511.04998779296875,563.1400146484375,7.449999809265137,0.0
27/11/1990 06:00,0.0,0.0,20.119989013671898,108.3499984741211,288.6499938964844,335.1700134277344,7.380000114440918,0.0
27/11/1990 07:00,0.0,0.0,20.029992675781273,48.95000076293945,78.25,84.69000244140625,6.900000095367432,0.0
27/11/1990 08:00,0.0,0.0,19.860009765625023,6.199999809265137,7.0,5.550000190734863,6.760000228881836,0.0
27/11/1990 09:00,0.0,0.0,19.899987792968773,0.0,0.0,0.0,6.409999847412109,0.0
27/11/1990 10:00,0.0,0.0,19.980004882812523,0.0,0.0,0.0,5.239999771118164,0.0
27/11/1990 11:00,0.0,0.0,19.950006103515648,0.0,0.0,0.0,5.659999847412109,0.0
27/11/1990 12:00,0.0,0.0,19.920007324218773,0.0,0.0,0.0,6.139999866485596,0.0
27/11/1990 13:00,0.0,0.0,19.929986572265648,0.0,0.0,0.0,6.28000020980835,0.0
27/11/1990 14:00,0.0,0.0,19.920007324218773,0.0,0.0,0.0,6.96999979019165,0.0
27/11/1990 15:00,0.0,0.0,19.760003662109398,0.0,0.0,0.0,6.900000095367432,0.0
27/11/1990 16:00,0.0,0.0,19.809991455078148,0.0,0.0,0.0,6.409999847412109,0.0
27/11/1990 17:00,0.0,0.0,19.670007324218773,0.0,0.0,0.0,5.519999980926514,0.0
27/11/1990 18:00,0.0,0.0,19.679986572265648,0.0,0.0,0.0,4.829999923706055,0.0
27/11/1990 19:00,0.0,0.0,19.369989013671898,14.25,14.25,0.0,5.590000152587891,0.0
27/11/1990 20:00,0.0,0.0,19.399987792968773,36.79999923706055,36.900001525878906,0.38999998569488525,6.619999885559082,0.0
27/11/1990 21:00,0.0,0.0,19.050012207031273,43.400001525878906,43.400001525878906,0.0,6.96999979019165,0.0
27/11/1990 22:00,0.0,0.0,18.959985351562523,73.55000305175781,80.25,10.539999961853027,10.34000015258789,0.0
27/11/1990 23:00,0.0,0.0,18.939996337890648,182.0500030517578,193.60000610351562,14.680000305175781,8.970000267028809,0.0
28/11/1990 00:00,0.0,0.0,18.760003662109398,200.6999969482422,214.14999389648438,14.970000267028809,9.59000015258789,0.0
28/11/1990 01:00,0.0,0.0,18.730004882812523,216.3000030517578,259.20001220703125,44.59000015258789,11.789999961853027,0.0
28/11/1990 02:00,0.0,0.0,18.990014648437523,275.8999938964844,302.95001220703125,27.770000457763672,12.279999732971191,0.0
28/11/1990 03:00,0.0,0.0,19.679986572265648,203.6999969482422,247.25,46.65999984741211,12.140000343322754,0.0
28/11/1990 04:00,0.0,0.0,19.969995117187523,204.0,293.25,105.87999725341797,12.6899995803833,0.0
28/11/1990 05:00,0.0,0.0,18.950006103515648,88.19999694824219,88.19999694824219,0.0,13.449999809265137,0.0
28/11/1990 06:00,0.0,0.0,18.730004882812523,66.0,66.0,0.0,12.479999542236328,0.0
28/11/1990 07:00,0.0,0.0,18.279992675781273,67.0999984741211,68.75,4.730000019073486,11.720000267028809,0.0
28/11/1990 08:00,0.0,0.0,18.029992675781273,13.850000381469727,14.649999618530273,5.449999809265137,11.859999656677246,0.0
28/11/1990 09:00,0.0,0.0,17.920007324218773,0.0,0.0,0.0,11.789999961853027,0.0
28/11/1990 10:00,0.0,0.0,17.670007324218773,0.0,0.0,0.0,12.0,0.0
28/11/1990 11:00,0.0,0.0,17.679986572265648,0.0,0.0,0.0,11.100000381469727,0.0
28/11/1990 12:00,0.0,0.0,17.149987792968773,0.0,0.0,0.0,10.829999923706055,0.0
28/11/1990 13:00,0.0,0.0,17.089990234375023,0.0,0.0,0.0,10.899999618530273,0.0
28/11/1990 14:00,0.0,0.0,17.200006103515648,0.0,0.0,0.0,10.970000267028809,0.0
28/11/1990 15:00,0.0,0.0,16.899987792968773,0.0,0.0,0.0,11.170000076293945,0.0
28/11/1990 16:00,0.0,0.0,16.689996337890648,0.0,0.0,0.0,10.899999618530273,0.0
28/11/1990 17:00,0.0,0.0,16.749993896484398,0.0,0.0,0.0,10.829999923706055,0.0
28/11/1990 18:00,0.0,0.0,16.640008544921898,0.0,0.0,0.0,10.899999618530273,0.0
28/11/1990 19:00,0.0,0.0,16.550012207031273,39.75,39.75,0.0,10.760000228881836,0.0
28/11/1990 20:00,0.0,0.0,16.790002441406273,79.5,206.64999389648438,493.5899963378906,10.40999984741211,0.0
28/11/1990 21:00,0.0,0.0,16.909997558593773,120.30000305175781,368.79998779296875,545.6099853515625,10.40999984741211,0.0
28/11/1990 22:00,0.0,0.0,17.570001220703148,186.89999389648438,422.04998779296875,369.7099914550781,10.479999542236328,0.0
28/11/1990 23:00,0.0,0.0,18.050012207031273,256.75,572.5,401.1700134277344,10.760000228881836,0.0
29/11/1990 00:00,0.0,0.0,18.420007324218773,296.6000061035156,639.2000122070312,381.30999755859375,10.619999885559082,0.0
29/11/1990 01:00,0.0,0.0,18.939996337890648,225.10000610351562,756.75,552.3900146484375,10.619999885559082,0.0
29/11/1990 02:00,0.0,0.0,19.350000000000023,187.35000610351562,692.0,517.739990234375,10.279999732971191,0.0
29/11/1990 03:00,0.0,0.0,19.529992675781273,157.25,698.7000122070312,579.4299926757812,9.859999656677246,0.0
29/11/1990 04:00,0.0,0.0,19.580010986328148,183.4499969482422,586.6500244140625,477.5,9.59000015258789,0.0
29/11/1990 05:00,0.0,0.0,19.420007324218773,139.1999969482422,448.5,435.2200012207031,9.380000114440918,0.0
29/11/1990 06:00,0.0,0.0,19.240014648437523,83.9000015258789,302.25,402.54998779296875,9.380000114440918,0.0
29/11/1990 07:00,0.0,0.0,19.279992675781273,52.650001525878906,156.9499969482422,297.07000732421875,9.100000381469727,0.0
29/11/1990 08:00,0.0,0.0,18.999993896484398,15.199999809265137,29.049999237060547,92.5,8.829999923706055,0.0
29/11/1990 09:00,0.0,0.0,19.059991455078148,0.0,0.0,0.0,8.479999542236328,0.0
29/11/1990 10:00,0.0,0.0,18.550012207031273,0.0,0.0,0.0,8.0,0.0
29/11/1990 11:00,0.0,0.0,18.450006103515648,0.0,0.0,0.0,6.900000095367432,0.0
29/11/1990 12:00,0.0,0.0,18.170007324218773,0.0,0.0,0.0,6.480000019073486,0.0
29/11/1990 13:00,0.0,0.0,17.990014648437523,0.0,0.0,0.0,6.28000020980835,0.0
29/11/1990 14:00,0.0,0.0,17.700006103515648,0.0,0.0,0.0,6.070000171661377,0.0
29/11/1990 15:00,0.0,0.0,17.309991455078148,0.0,0.0,0.0,5.860000133514404,0.0
29/11/1990 16:00,0.0,0.0,17.129998779296898,0.0,0.0,0.0,5.71999979019165,0.0
29/11/1990 17:00,0.0,0.0,16.909997558593773,0.0,0.0,0.0,5.519999980926514,0.0
29/11/1990 18:00,0.0,0.0,16.559991455078148,0.0,0.0,0.0,5.099999904632568,0.0
29/11/1990 19:00,0.0,0.0,16.520013427734398,43.75,43.75,0.0,4.690000057220459,0.0
29/11/1990 20:00,0.0,0.0,16.939996337890648,79.25,289.6000061035156,815.52001953125,4.409999847412109,0.0
29/11/1990 21:00,0.0,0.0,17.149987792968773,91.94999694824219,521.3499755859375,942.469970703125,4.340000152587891,0.0
29/11/1990 22:00,0.0,0.0,18.820001220703148,127.3499984741211,700.8499755859375,901.5499877929688,3.0999999046325684,0.0
29/11/1990 23:00,0.0,0.0,19.309991455078148,173.89999389648438,780.25,770.27001953125,2.549999952316284,0.0
30/11/1990 00:00,0.0,0.0,19.959985351562523,139.1999969482422,938.6500244140625,889.5900268554688,2.3399999141693115,0.0
30/11/1990 01:00,0.0,0.0,20.550012207031273,174.10000610351562,924.6500244140625,779.5,2.619999885559082,0.0
30/11/1990 02:00,0.0,0.0,20.689996337890648,162.9499969482422,907.75,763.5599975585938,3.240000009536743,0.0
30/11/1990 03:00,0.0,0.0,20.550012207031273,150.5,834.8499755859375,731.52001953125,4.070000171661377,0.0
30/11/1990 04:00,0.0,0.0,20.540002441406273,135.9499969482422,690.3499755859375,655.4400024414062,4.760000228881836,0.0
30/11/1990 05:00,0.0,0.0,20.339990234375023,132.0500030517578,532.7999877929688,562.4400024414062,5.099999904632568,0.0
30/11/1990 06:00,0.0,0.0,20.089990234375023,103.25,309.75,379.1600036621094,5.170000076293945,0.0
30/11/1990 07:00,0.0,0.0,20.230004882812523,62.599998474121094,143.5,228.77000427246094,4.96999979019165,0.0
30/11/1990 08:00,0.0,0.0,19.839990234375023,15.300000190734863,33.400001525878906,118.68000030517578,4.690000057220459,0.0
30/11/1990 09:00,0.0,0.0,19.820001220703148,0.0,0.0,0.0,3.7899999618530273,0.0
30/11/1990 10:00,0.0,0.0,18.999993896484398,0.0,0.0,0.0,2.4100000858306885,0.0
30/11/1990 11:00,0.0,0.0,18.629998779296898,0.0,0.0,0.0,1.8600000143051147,0.0
30/11/1990 12:00,0.0,0.0,18.170007324218773,0.0,0.0,0.0,1.590000033378601,0.0
30/11/1990 13:00,0.0,0.0,18.399987792968773,0.0,0.0,0.0,1.7899999618530273,0.0
30/11/1990 14:00,0.0,0.0,18.300012207031273,0.0,0.0,0.0,1.8600000143051147,0.0
30/11/1990 15:00,0.0,0.0,18.189996337890648,0.0,0.0,0.0,2.2799999713897705,0.0
30/11/1990 16:00,0.0,0.0,16.740014648437523,0.0,0.0,0.0,0.3100000023841858,0.0
30/11/1990 17:00,0.0,0.0,17.580010986328148,0.0,0.0,0.0,0.7300000190734863,0.0
30/11/1990 18:00,0.0,0.0,18.420007324218773,0.0,0.0,0.0,1.1399999856948853,0.0
30/11/1990 19:00,0.0,0.0,19.260003662109398,36.5,36.5,0.0,1.5499999523162842,0.0
30/11/1990 20:00,0.0,0.0,20.100000000000023,81.5,249.64999389648438,651.2999877929688,1.9700000286102295,0.0
30/11/1990 21:00,0.0,0.0,20.939996337890648,103.6500015258789,500.20001220703125,870.219970703125,2.380000114440918,0.0
30/11/1990 22:00,0.0,0.0,21.779992675781273,174.8000030517578,665.4000244140625,771.2100219726562,2.799999952316284,0.0
30/11/1990 23:00,0.0,0.0,22.619989013671898,128.5500030517578,890.4500122070312,967.8200073242188,3.2100000381469727,0.0
01/12/1990 00:00,0.0,0.0,23.459985351562523,116.69999694824219,998.1500244140625,980.6900024414062,3.630000114440918,0.0
01/12/1990 01:00,0.0,0.0,24.300012207031273,148.85000610351562,1020.7999877929688,905.239990234375,4.039999961853027,0.0
01/12/1990 02:00,0.0,0.0,25.140008544921898,155.39999389648438,983.5499877929688,848.4199829101562,4.449999809265137,0.0
01/12/1990 03:00,0.0,0.0,25.980004882812523,208.64999389648438,859.0999755859375,694.52001953125,4.869999885559082,0.0
01/12/1990 04:00,0.0,0.0,26.820001220703148,194.35000610351562,750.1500244140625,655.989990234375,5.28000020980835,0.0
01/12/1990 05:00,0.0,0.0,27.659997558593773,154.60000610351562,548.25,551.0700073242188,5.699999809265137,0.0
01/12/1990 06:00,0.0,0.0,28.499993896484398,152.3000030517578,339.0,341.42999267578125,6.110000133514404,0.0
01/12/1990 07:00,0.0,0.0,29.339990234375023,80.5,177.5,272.3800048828125,6.519999980926514,0.0
01/12/1990 08:00,0.0,0.0,26.540002441406273,18.450000762939453,33.349998474121094,95.97000122070312,6.900000095367432,0.0
01/12/1990 09:00,0.0,0.0,26.600000000000023,0.0,0.0,0.0,6.760000228881836,0.0
01/12/1990 10:00,0.0,0.0,25.670007324218773,0.0,0.0,0.0,6.409999847412109,0.0
01/12/1990 11:00,0.0,0.0,25.990014648437523,0.0,0.0,0.0,6.210000038146973,0.0
01/12/1990 12:00,0.0,0.0,25.749993896484398,0.0,0.0,0.0,6.340000152587891,0.0
01/12/1990 13:00,0.0,0.0,26.260003662109398,0.0,0.0,0.0,7.170000076293945,0.0
01/12/1990 14:00,0.0,0.0,25.119989013671898,0.0,0.0,0.0,7.860000133514404,0.0
01/12/1990 15:00,0.0,0.0,22.149987792968773,0.0,0.0,0.0,6.070000171661377,0.0
01/12/1990 16:00,0.0,0.0,21.740014648437523,0.0,0.0,0.0,4.96999979019165,0.0
01/12/1990 17:00,0.0,0.0,20.730004882812523,0.0,0.0,0.0,5.789999961853027,0.0
01/12/1990 18:00,0.0,0.0,20.080010986328148,0.0,0.0,0.0,5.659999847412109,0.0
01/12/1990 19:00,0.0,0.0,19.869989013671898,58.54999923706055,58.54999923706055,0.0,7.03000020980835,0.0
01/12/1990 20:00,0.0,0.0,19.589990234375023,107.4000015258789,209.14999389648438,393.8699951171875,7.380000114440918,0.0
01/12/1990 21:00,0.0,0.0,19.309991455078148,189.39999389648438,337.5,325.0,7.71999979019165,0.0
01/12/1990 22:00,0.0,0.0,19.520013427734398,267.1499938964844,444.1000061035156,278.19000244140625,7.590000152587891,0.0
01/12/1990 23:00,0.0,0.0,19.439996337890648,264.79998779296875,646.6500244140625,485.05999755859375,7.590000152587891,0.0
02/12/1990 00:00,0.0,0.0,19.860009765625023,199.85000610351562,815.7000122070312,685.1199951171875,7.71999979019165,0.0
02/12/1990 01:00,0.0,0.0,20.010003662109398,249.10000610351562,826.6500244140625,599.3900146484375,8.829999923706055,0.0
02/12/1990 02:00,0.0,0.0,19.080010986328148,179.25,983.0999755859375,822.989990234375,10.550000190734863,0.0
02/12/1990 03:00,0.0,0.0,18.480004882812523,201.8000030517578,799.2999877929688,637.2899780273438,11.449999809265137,0.0
02/12/1990 04:00,0.0,0.0,18.510003662109398,243.10000610351562,552.4000244140625,364.45001220703125,11.239999771118164,0.0
02/12/1990 05:00,0.0,0.0,18.360009765625023,206.10000610351562,459.04998779296875,353.2200012207031,10.899999618530273,0.0
02/12/1990 06:00,0.0,0.0,18.200006103515648,96.75,365.95001220703125,490.3699951171875,10.40999984741211,0.0
02/12/1990 07:00,0.0,0.0,18.260003662109398,63.70000076293945,185.39999389648438,339.3900146484375,9.65999984741211,0.0
02/12/1990 08:00,0.0,0.0,18.170007324218773,16.100000381469727,33.79999923706055,112.05999755859375,8.970000267028809,0.0
02/12/1990 09:00,0.0,0.0,18.290002441406273,0.0,0.0,0.0,8.210000038146973,0.0
02/12/1990 10:00,0.0,0.0,18.100000000000023,0.0,0.0,0.0,6.340000152587891,0.0
02/12/1990 11:00,0.0,0.0,18.159997558593773,0.0,0.0,0.0,5.789999961853027,0.0
02/12/1990 12:00,0.0,0.0,17.959985351562523,0.0,0.0,0.0,5.929999828338623,0.0
02/12/1990 13:00,0.0,0.0,17.920007324218773,0.0,0.0,0.0,5.929999828338623,0.0
02/12/1990 14:00,0.0,0.0,17.719995117187523,0.0,0.0,0.0,5.71999979019165,0.0
02/12/1990 15:00,0.0,0.0,17.529992675781273,0.0,0.0,0.0,5.449999809265137,0.0
02/12/1990 16:00,0.0,0.0,17.490014648437523,0.0,0.0,0.0,5.309999942779541,0.0
02/12/1990 17:00,0.0,0.0,17.399987792968773,0.0,0.0,0.0,5.170000076293945,0.0
02/12/1990 18:00,0.0,0.0,17.330010986328148,0.0,0.0,0.0,4.900000095367432,0.0
02/12/1990 19:00,0.0,0.0,17.240014648437523,48.0,48.0,0.0,4.760000228881836,0.0
02/12/1990 20:00,0.0,0.0,17.689996337890648,111.9000015258789,204.0,356.42999267578125,4.619999885559082,0.0
02/12/1990 21:00,0.0,0.0,17.800012207031273,190.6999969482422,270.79998779296875,175.80999755859375,5.309999942779541,0.0
02/12/1990 22:00,0.0,0.0,18.730004882812523,259.8500061035156,476.6000061035156,340.8299865722656,4.409999847412109,0.0
02/12/1990 23:00,0.0,0.0,18.820001220703148,320.3999938964844,492.20001220703125,218.25999450683594,4.550000190734863,0.0
03/12/1990 00:00,0.0,0.0,18.999993896484398,343.70001220703125,577.5999755859375,260.20001220703125,4.829999923706055,0.0
03/12/1990 01:00,0.0,0.0,19.219995117187523,318.75,693.9500122070312,389.2799987792969,5.170000076293945,0.0
03/12/1990 02:00,0.0,0.0,19.309991455078148,301.75,749.4500122070312,458.07000732421875,5.449999809265137,0.0
03/12/1990 03:00,0.0,0.0,19.439996337890648,332.1000061035156,664.2000122070312,353.8500061035156,5.659999847412109,0.0
03/12/1990 04:00,0.0,0.0,19.459985351562523,191.60000610351562,583.6500244140625,461.2099914550781,5.659999847412109,0.0
03/12/1990 05:00,0.0,0.0,19.290002441406273,183.39999389648438,455.3500061035156,378.82000732421875,5.449999809265137,0.0
03/12/1990 06:00,0.0,0.0,19.279992675781273,127.5999984741211,317.25,344.1300048828125,5.170000076293945,0.0
03/12/1990 07:00,0.0,0.0,19.300012207031273,69.1500015258789,178.5,302.8900146484375,4.829999923706055,0.0
03/12/1990 08:00,0.0,0.0,19.080010986328148,15.399999618530273,32.150001525878906,104.29000091552734,4.760000228881836,0.0
03/12/1990 09:00,0.0,0.0,19.149987792968773,0.0,0.0,0.0,4.619999885559082,0.0
03/12/1990 10:00,0.0,0.0,18.439996337890648,0.0,0.0,0.0,3.380000114440918,0.0
03/12/1990 11:00,0.0,0.0,18.149987792968773,0.0,0.0,0.0,3.240000009536743,0.0
03/12/1990 12:00,0.0,0.0,17.600000000000023,0.0,0.0,0.0,2.8299999237060547,0.0
03/12/1990 13:00,0.0,0.0,17.230004882812523,0.0,0.0,0.0,2.4800000190734863,0.0
03/12/1990 14:00,0.0,0.0,17.159997558593773,0.0,0.0,0.0,2.069999933242798,0.0
03/12/1990 15:00,0.0,0.0,16.890008544921898,0.0,0.0,0.0,1.659999966621399,0.0
03/12/1990 16:00,0.0,0.0,16.629998779296898,0.0,0.0,0.0,1.5199999809265137,0.0
03/12/1990 17:00,0.0,0.0,16.580010986328148,0.0,0.0,0.0,1.659999966621399,0.0
03/12/1990 18:00,0.0,0.0,16.499993896484398,0.0,0.0,0.0,1.659999966621399,0.0
03/12/1990 19:00,0.0,0.0,16.570001220703148,46.900001525878906,46.900001525878906,0.0,1.5199999809265137,0.0
03/12/1990 20:00,0.0,0.0,17.429986572265648,86.6500015258789,274.79998779296875,728.2100219726562,1.3799999952316284,0.0
03/12/1990 21:00,0.0,0.0,17.700006103515648,173.6999969482422,390.8999938964844,476.8999938964844,1.5199999809265137,0.0
03/12/1990 22:00,0.0,0.0,19.170007324218773,213.9499969482422,627.2000122070312,650.010009765625,1.8600000143051147,0.0
03/12/1990 23:00,0.0,0.0,19.490014648437523,300.6000061035156,657.3499755859375,453.2900085449219,2.549999952316284,0.0
04/12/1990 00:00,0.0,0.0,19.830010986328148,246.85000610351562,806.1500244140625,622.2000122070312,3.1700000762939453,0.0
04/12/1990 01:00,0.0,0.0,20.320001220703148,305.1499938964844,801.4500122070312,514.7899780273438,3.6600000858306885,0.0
04/12/1990 02:00,0.0,0.0,20.570001220703148,203.8000030517578,923.2000122070312,735.6300048828125,4.210000038146973,0.0
04/12/1990 03:00,0.0,0.0,20.899987792968773,137.8000030517578,944.4500122070312,858.5999755859375,4.480000019073486,0.0
04/12/1990 04:00,0.0,0.0,20.860009765625023,114.4000015258789,828.0499877929688,838.219970703125,4.829999923706055,0.0
04/12/1990 05:00,0.0,0.0,20.839990234375023,98.80000305175781,655.5499877929688,773.6599731445312,4.96999979019165,0.0
04/12/1990 06:00,0.0,0.0,20.619989013671898,80.55000305175781,444.70001220703125,658.27001953125,5.099999904632568,0.0
04/12/1990 07:00,0.0,0.0,20.610009765625023,59.5,222.5,448.5199890136719,5.239999771118164,0.0
04/12/1990 08:00,0.0,0.0,20.240014648437523,18.700000762939453,43.04999923706055,149.1699981689453,5.380000114440918,0.0
04/12/1990 09:00,0.0,0.0,20.209985351562523,0.0,0.0,0.0,5.099999904632568,0.0
04/12/1990 10:00,0.0,0.0,19.659997558593773,0.0,0.0,0.0,4.409999847412109,0.0
04/12/1990 11:00,0.0,0.0,19.320001220703148,0.0,0.0,0.0,3.7200000286102295,0.0
04/12/1990 12:00,0.0,0.0,18.570001220703148,0.0,0.0,0.0,3.309999942779541,0.0
04/12/1990 13:00,0.0,0.0,18.270013427734398,0.0,0.0,0.0,3.0999999046325684,0.0
04/12/1990 14:00,0.0,0.0,17.779992675781273,0.0,0.0,0.0,2.8299999237060547,0.0
04/12/1990 15:00,0.0,0.0,17.320001220703148,0.0,0.0,0.0,2.2100000381469727,0.0
04/12/1990 16:00,0.0,0.0,17.140008544921898,0.0,0.0,0.0,1.8600000143051147,0.0
